Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-August-2019,11.60,11.60,11.60,11.60,11.545454545454545454,11,1,127.00,11,100.00,0.00,0.00
8-August-2019,12.18,12.18,12.18,12.18,12.171428571428571428,35,1,426.00,35,100.00,0.00,0.00
7-August-2019,12.82,12.82,12.82,12.82,12.000000000000000000,1,1,12.00,1,100.00,0.00,0.00
6-August-2019,12.46,13.49,12.46,13.49,12.849397590361445783,166,10,2133.00,108,65.06,1.03,1.03
2-August-2019,13.11,13.12,13.11,13.11,13.111428571428571428,350,4,4589.00,350,100.00,0.01,0.00
25-July-2019,13.80,13.80,13.80,13.80,13.798301486199575371,471,1,6499.00,471,100.00,0.00,0.00
17-July-2019,14.00,14.00,14.00,14.00,14.000000000000000000,150,2,2100.00,150,100.00,0.00,0.00
15-July-2019,14.65,14.65,14.65,14.65,14.650000000000000000,40,2,586.00,40,100.00,0.00,0.00
11-July-2019,15.40,15.40,15.40,15.40,15.400000000000000000,435,10,6699.00,435,100.00,0.00,0.00
3-July-2019,16.20,16.75,16.20,16.20,16.201904761904761904,525,4,8506.00,525,100.00,0.55,0.00
2-July-2019,16.85,16.85,16.85,16.85,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
1-July-2019,16.05,16.85,16.05,16.85,16.208835341365461847,249,4,4036.00,249,100.00,0.80,0.80
25-June-2019,15.30,16.05,15.30,16.05,15.299401197604790419,167,3,2555.00,166,99.40,0.75,0.75
19-June-2019,16.05,16.05,16.05,16.05,16.049267643142476697,751,8,12053.00,751,100.00,0.00,0.00
13-June-2019,16.85,16.85,16.85,16.85,16.846153846153846153,221,2,3723.00,221,100.00,0.00,0.00
12-June-2019,15.85,16.05,15.85,16.05,16.020408163265306122,1078,5,17270.00,1078,100.00,0.20,0.20
11-June-2019,15.25,16.00,15.25,15.30,15.415282392026578073,301,4,4640.00,301,100.00,0.75,0.05
10-June-2019,16.05,16.05,16.05,16.05,16.049001814882032667,551,6,8843.00,551,100.00,0.00,0.00
4-June-2019,16.75,17.60,16.75,16.85,17.180152671755725190,655,17,11253.00,635,96.95,0.85,0.10
30-May-2019,17.00,17.60,16.70,17.60,16.941241685144124168,902,9,15281.00,851,94.35,0.90,0.60
28-May-2019,16.50,17.50,16.50,17.50,17.148148148148148148,162,8,2778.00,152,93.83,1.00,1.00
24-May-2019,17.30,17.30,17.30,17.30,17.298795180722891566,415,3,7179.00,415,100.00,0.00,0.00
21-May-2019,20.00,20.00,18.20,18.20,18.993006993006993006,429,10,8148.00,328,76.46,1.80,-1.80
20-May-2019,19.95,19.95,19.00,19.15,19.339368122115725949,2817,5,54479.00,2817,100.00,0.95,-0.80
17-May-2019,19.85,19.85,19.85,19.85,19.850000000000000000,500,1,9925.00,500,100.00,0.00,0.00
13-May-2019,19.95,19.95,19.95,19.95,19.888888888888888888,9,1,179.00,9,100.00,0.00,0.00
10-May-2019,19.90,19.90,19.90,19.90,19.900000000000000000,30,2,597.00,30,100.00,0.00,0.00
8-May-2019,19.45,19.45,19.45,19.45,19.450000000000000000,600,2,11670.00,600,100.00,0.00,0.00
7-May-2019,19.45,19.45,19.45,19.45,19.450000000000000000,100,1,1945.00,100,100.00,0.00,0.00
2-May-2019,19.75,19.75,19.75,19.75,19.750000000000000000,300,2,5925.00,300,100.00,0.00,0.00
26-April-2019,19.75,19.75,19.75,19.75,19.748000000000000000,250,2,4937.00,250,100.00,0.00,0.00
24-April-2019,19.00,19.90,19.00,19.50,19.009803921568627450,102,4,1939.00,100,98.04,0.90,0.50
23-April-2019,19.95,19.95,19.95,19.95,19.948103792415169660,501,6,9994.00,501,100.00,0.00,0.00
9-April-2019,21.00,21.00,21.00,21.00,21.000000000000000000,8,1,168.00,8,100.00,0.00,0.00
5-April-2019,21.45,21.45,21.45,21.45,21.440000000000000000,25,1,536.00,25,100.00,0.00,0.00
1-April-2019,21.00,22.55,21.00,22.55,21.048387096774193548,62,3,1305.00,60,96.77,1.55,1.55
29-March-2019,21.50,21.50,21.50,21.50,21.496296296296296296,135,1,2902.00,135,100.00,0.00,0.00
26-March-2019,21.55,23.65,21.50,21.50,21.920318725099601593,251,6,5502.00,251,100.00,2.15,-0.05
25-March-2019,22.60,22.60,22.60,22.60,22.571428571428571428,28,1,632.00,28,100.00,0.00,0.00
22-March-2019,23.20,24.30,23.20,23.75,23.230769230769230769,65,6,1510.00,64,98.46,1.10,0.55
20-March-2019,23.20,24.40,23.20,24.40,23.214285714285714285,42,2,975.00,42,100.00,1.20,1.20
18-March-2019,22.55,24.40,22.55,24.40,22.988304093567251461,171,4,3931.00,131,76.61,1.85,1.85
15-March-2019,24.70,24.70,23.50,23.60,23.708463949843260188,1276,13,30252.00,1139,89.26,1.20,-1.10
11-March-2019,24.70,24.70,24.70,24.70,24.700000000000000000,70,2,1729.00,35,50.00,0.00,0.00
8-March-2019,23.55,23.55,23.55,23.55,23.500000000000000000,10,1,235.00,10,100.00,0.00,0.00
7-March-2019,25.00,25.00,24.65,24.75,24.807692307692307692,260,7,6450.00,225,86.54,0.35,-0.25
1-March-2019,25.90,25.90,25.90,25.90,25.900000000000000000,10,1,259.00,10,100.00,0.00,0.00
18-February-2019,25.50,25.50,25.50,25.50,25.500000000000000000,2,1,51.00,2,100.00,0.00,0.00
15-February-2019,25.50,25.50,25.50,25.50,25.500000000000000000,2,2,51.00,1,50.00,0.00,0.00
13-February-2019,25.50,25.50,25.50,25.50,25.500000000000000000,20,1,510.00,20,100.00,0.00,0.00
31-January-2019,26.80,26.80,26.80,26.80,26.769230769230769230,26,1,696.00,26,100.00,0.00,0.00
29-January-2019,24.00,25.85,23.75,25.85,24.903846153846153846,52,3,1295.00,26,50.00,2.10,1.85
25-January-2019,24.00,25.20,24.00,24.95,24.470588235294117647,51,3,1248.00,26,50.98,1.20,0.95
22-January-2019,24.00,25.20,24.00,24.00,24.000267451190157796,3739,6,89737.00,3738,99.97,1.20,0.00
18-January-2019,24.45,24.45,24.00,24.00,24.004411764705882352,10200,5,244845.00,10200,100.00,0.45,-0.45
17-January-2019,23.30,23.30,23.30,23.30,23.300000000000000000,100,1,2330.00,100,100.00,0.00,0.00
14-January-2019,24.50,24.50,24.50,24.50,24.400000000000000000,5,1,122.00,5,100.00,0.00,0.00
11-January-2019,22.80,24.35,22.10,24.35,22.818181818181818181,22,4,502.00,21,95.45,2.25,1.55
10-January-2019,24.80,24.80,22.50,23.20,22.800000000000000000,30,7,684.00,23,76.67,2.30,-1.60
9-January-2019,21.50,23.65,21.50,23.65,22.210526315789473684,285,9,6330.00,204,71.58,2.15,2.15
8-January-2019,23.75,24.85,22.60,22.60,22.622273249138920780,871,7,19704.00,855,98.16,2.25,-1.15
