Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-August-2019,1400.00,1405.00,1371.30,1378.35,1386.188249608899704501,23012,421,31898964.00,1127,4.90,33.70,-21.65
9-August-2019,1411.50,1422.60,1388.80,1397.70,1405.343965517241379310,1160,244,1630199.00,348,30.00,33.80,-13.80
8-August-2019,1391.10,1426.70,1370.55,1396.30,1395.436494023904382470,6275,979,8756364.00,1248,19.89,56.15,5.20
7-August-2019,1376.20,1398.85,1366.45,1390.50,1386.598280098280098280,1628,269,2257382.00,720,44.23,32.40,14.30
6-August-2019,1372.15,1399.85,1372.15,1382.40,1385.713188220230473751,1562,217,2164484.00,748,47.89,27.70,10.25
5-August-2019,1359.65,1389.40,1331.95,1381.30,1364.525391095066185318,4155,651,5669603.00,1249,30.06,57.45,21.65
2-August-2019,1350.55,1385.00,1341.30,1359.65,1351.063894729702231567,14743,537,19918735.00,1486,10.08,43.70,9.10
1-August-2019,1363.00,1390.00,1345.00,1350.55,1358.108384458077709611,3423,492,4648805.00,1424,41.60,45.00,-12.45
31-July-2019,1360.00,1372.50,1340.00,1362.55,1359.091138684528384758,9107,503,12377243.00,1366,15.00,32.50,2.55
30-July-2019,1395.00,1403.55,1353.10,1360.80,1371.133882149046793760,4616,779,6329154.00,2114,45.80,50.45,-34.20
29-July-2019,1415.00,1435.50,1350.00,1394.50,1376.938551141940972449,30562,825,42081996.00,2328,7.62,85.50,-20.50
26-July-2019,1404.65,1423.00,1371.30,1380.10,1393.300486138483773485,7611,938,10604410.00,2409,31.65,51.70,-24.55
25-July-2019,1366.20,1413.65,1366.20,1403.00,1392.373363142765889492,3131,446,4359521.00,1367,43.66,47.45,36.80
24-July-2019,1385.50,1391.90,1350.45,1361.10,1365.924507168458781362,4464,494,6097487.00,2212,49.55,41.45,-24.40
23-July-2019,1429.70,1444.00,1362.00,1374.45,1406.874985939573912847,44451,1812,62537000.00,4957,11.15,82.00,-55.25
22-July-2019,1414.50,1414.50,1377.30,1402.95,1395.418397626112759643,29993,575,41852784.00,1410,4.70,37.20,-11.55
19-July-2019,1465.00,1466.15,1411.00,1414.50,1422.508635882974973563,5674,629,8071314.00,2945,51.90,55.15,-50.50
18-July-2019,1490.00,1500.00,1444.05,1455.25,1479.439331565727044376,28664,916,42406649.00,2219,7.74,55.95,-34.75
17-July-2019,1518.35,1534.00,1482.15,1488.20,1513.536539895600298284,5364,536,8118610.00,2241,41.78,51.85,-30.15
16-July-2019,1490.45,1522.15,1477.10,1518.35,1506.514492753623188405,2622,274,3950081.00,1331,50.76,45.05,27.90
15-July-2019,1504.20,1507.80,1488.20,1497.75,1496.831355402873204247,1601,165,2396427.00,800,49.97,19.60,-6.45
12-July-2019,1508.00,1518.65,1488.00,1500.80,1502.974716202270381836,1938,261,2912765.00,430,22.19,30.65,-7.20
11-July-2019,1540.00,1540.00,1504.95,1508.25,1518.569301848049281314,1948,267,2958173.00,733,37.63,35.05,-31.75
10-July-2019,1539.95,1548.00,1485.90,1514.00,1517.761751326762699014,5276,649,8007711.00,2387,45.24,62.10,-25.95
9-July-2019,1494.00,1557.70,1479.30,1533.05,1532.749923757243061909,9837,1030,15077661.00,2889,29.37,78.40,39.05
8-July-2019,1543.00,1558.60,1457.65,1484.85,1497.989623156744948115,14648,1257,21942552.00,3246,22.16,100.95,-58.15
5-July-2019,1653.50,1669.00,1523.60,1543.35,1578.997841996622255582,21316,2001,33657918.00,7737,36.30,145.40,-110.15
4-July-2019,1603.85,1666.35,1603.35,1653.20,1630.303929400129331659,26289,869,42859060.00,3686,14.02,63.00,49.35
3-July-2019,1602.55,1615.00,1602.50,1607.15,1608.241086587436332767,1767,200,2841762.00,753,42.61,12.50,4.60
2-July-2019,1613.95,1615.35,1597.60,1600.30,1604.235478338677205279,26822,365,43028804.00,2450,9.13,17.75,-13.65
1-July-2019,1609.70,1633.00,1590.60,1601.25,1612.552078574691640018,4378,471,7059753.00,1804,41.21,42.40,-8.45
28-June-2019,1597.00,1617.10,1592.25,1603.35,1603.772275874635568513,21952,638,35206009.00,2968,13.52,24.85,6.35
27-June-2019,1593.65,1639.70,1585.15,1605.45,1616.579756210461348557,32405,1445,52385267.00,5613,17.32,54.55,11.80
26-June-2019,1554.00,1610.00,1554.00,1603.60,1592.706269180184129767,9124,835,14531852.00,3655,40.06,56.00,49.60
25-June-2019,1560.00,1566.15,1541.25,1558.90,1553.496894409937888198,1127,219,1750791.00,403,35.76,24.90,-1.10
24-June-2019,1559.00,1571.45,1550.95,1559.60,1564.230233212894749190,42622,806,66670621.00,8885,20.85,20.50,0.60
21-June-2019,1565.00,1576.05,1530.80,1561.10,1555.347897100857492854,29388,583,45708564.00,1045,3.56,45.25,-3.90
20-June-2019,1544.35,1576.05,1536.25,1566.00,1557.789189189189189189,3885,391,6052011.00,1451,37.35,39.80,21.65
19-June-2019,1545.00,1562.30,1540.70,1551.95,1551.589624676445211389,27816,505,43159017.00,2042,7.34,21.60,6.95
18-June-2019,1531.05,1545.70,1531.05,1540.60,1542.344331830155824440,22397,367,34543886.00,1456,6.50,14.65,9.55
17-June-2019,1515.00,1538.60,1510.00,1531.80,1527.338962310327949094,4086,356,6240707.00,2078,50.86,28.60,16.80
14-June-2019,1524.00,1544.00,1501.15,1509.80,1529.720837221703772830,22503,668,34423308.00,1455,6.47,42.85,-14.20
13-June-2019,1525.35,1554.00,1505.00,1513.10,1521.923744019138755980,16720,1147,25446565.00,9451,56.53,49.00,-12.25
12-June-2019,1551.00,1572.00,1504.00,1509.85,1521.867772934936722155,38086,1352,57961856.00,3850,10.11,68.00,-41.15
11-June-2019,1560.00,1580.15,1541.45,1550.35,1567.130568882796435915,26262,795,41155983.00,1701,6.48,38.70,-9.65
10-June-2019,1575.00,1625.40,1560.00,1566.70,1585.921631720988166908,9634,921,15278769.00,3411,35.41,65.40,-8.30
7-June-2019,1533.00,1575.00,1521.60,1564.35,1547.587163710942212570,8289,818,12827950.00,2810,33.90,53.40,31.35
6-June-2019,1565.00,1577.40,1523.30,1527.60,1552.475308641975308641,3402,439,5281521.00,983,28.89,54.10,-37.40
4-June-2019,1600.00,1607.00,1554.25,1560.20,1579.174918997855154474,21913,569,34604460.00,1398,6.38,52.75,-39.80
3-June-2019,1565.00,1611.70,1554.30,1591.85,1589.664396003633060853,6606,590,10501323.00,2203,33.35,57.40,26.85
31-May-2019,1583.85,1590.85,1561.70,1571.00,1570.821103800863261115,119315,505,187422520.00,1216,1.02,29.15,-12.85
30-May-2019,1584.60,1584.75,1563.20,1578.45,1575.597402597402597402,1771,287,2790383.00,585,33.03,21.55,-6.15
29-May-2019,1595.00,1601.00,1574.45,1582.55,1588.940089585666293393,1786,246,2837847.00,646,36.17,26.55,-12.45
28-May-2019,1621.00,1621.00,1560.00,1589.90,1581.658671459182968134,14467,1208,22881856.00,2378,16.44,61.00,-31.10
27-May-2019,1485.00,1620.00,1485.00,1610.70,1587.405496537471447735,27581,2733,43782231.00,10982,39.82,135.00,125.70
24-May-2019,1450.00,1501.35,1450.00,1494.65,1488.580851178017495840,37266,1136,55473454.00,2738,7.35,51.35,44.65
23-May-2019,1461.00,1485.00,1419.95,1429.35,1458.045487106017191977,5584,974,8141726.00,2227,39.88,65.05,-31.65
22-May-2019,1430.00,1458.00,1402.05,1452.20,1438.825443004496165035,3781,473,5440199.00,1444,38.19,55.95,22.20
21-May-2019,1440.45,1455.00,1414.30,1426.00,1433.783962631374075515,2569,294,3683391.00,813,31.65,40.70,-14.45
20-May-2019,1408.00,1445.00,1403.60,1431.90,1425.629465864874425185,5654,494,8060509.00,2616,46.27,41.40,23.90
17-May-2019,1376.05,1405.00,1375.00,1392.05,1390.288623284639220894,2259,259,3140662.00,770,34.09,30.00,16.00
16-May-2019,1378.20,1400.00,1363.90,1388.25,1378.201380897583429228,31284,459,43115652.00,681,2.18,36.10,10.05
15-May-2019,1375.20,1382.05,1357.90,1375.40,1372.481534090909090909,1408,224,1932454.00,490,34.80,24.15,0.20
14-May-2019,1342.05,1376.55,1318.80,1370.85,1346.408305647840531561,3010,378,4052689.00,856,28.44,57.75,28.80
13-May-2019,1388.95,1389.00,1340.20,1346.55,1363.652502910360884749,1718,253,2342755.00,537,31.26,48.80,-42.40
10-May-2019,1390.80,1393.05,1340.00,1376.95,1363.056518151815181518,12120,994,16520245.00,1536,12.67,53.05,-13.85
9-May-2019,1440.50,1440.50,1379.00,1391.95,1402.879715088282504012,9968,753,13983905.00,2330,23.37,61.50,-48.55
8-May-2019,1475.00,1495.45,1442.20,1448.60,1465.922695529252906302,47397,1433,69480338.00,6843,14.44,53.25,-26.40
7-May-2019,1481.30,1488.50,1465.20,1470.25,1473.508676789587852494,2766,303,4075725.00,1165,42.12,23.30,-11.05
6-May-2019,1480.00,1503.15,1470.05,1481.30,1481.586687555234192978,24894,491,36882619.00,1505,6.05,33.10,1.30
3-May-2019,1474.00,1515.50,1474.00,1490.55,1500.206162211146352514,4414,468,6621910.00,1179,26.71,41.50,16.55
2-May-2019,1474.00,1519.90,1464.00,1473.90,1493.647533141998086647,7317,682,10929019.00,1413,19.31,55.90,-0.10
30-April-2019,1478.05,1486.45,1468.45,1473.40,1473.726692533633100047,27577,284,40640961.00,987,3.58,18.00,-4.65
26-April-2019,1491.10,1491.90,1474.00,1477.50,1487.356690641285154399,23219,401,34534935.00,1084,4.67,17.90,-13.60
25-April-2019,1485.00,1499.85,1475.00,1493.90,1486.038509942109237352,3973,411,5904031.00,1627,40.95,24.85,8.90
24-April-2019,1468.50,1503.50,1464.90,1484.45,1493.282359796067006554,34325,1031,51256917.00,2228,6.49,38.60,15.95
23-April-2019,1442.00,1497.50,1442.00,1488.45,1479.210145071344936394,50389,1616,74535920.00,4488,8.91,55.50,46.45
22-April-2019,1415.05,1454.30,1411.35,1433.05,1431.254575707154742096,6611,502,9462024.00,1271,19.23,42.95,18.00
18-April-2019,1410.05,1443.05,1410.05,1432.30,1422.019501112320727031,21127,726,30043006.00,1827,8.65,33.00,22.25
16-April-2019,1424.00,1435.00,1406.20,1408.60,1419.096251874062968515,3335,270,4732686.00,1365,40.93,28.80,-15.40
15-April-2019,1430.00,1438.95,1419.00,1421.40,1427.399297423887587822,2562,267,3656997.00,966,37.70,19.95,-8.60
12-April-2019,1400.05,1434.00,1400.00,1426.20,1423.736431870669745958,6928,588,9863646.00,1767,25.51,34.00,26.15
11-April-2019,1377.05,1418.00,1370.60,1403.40,1394.862001124227093872,32022,739,44666271.00,1544,4.82,47.40,26.35
10-April-2019,1392.50,1405.25,1370.20,1379.05,1389.817204301075268817,3999,302,5557879.00,1621,40.54,35.05,-13.45
9-April-2019,1400.00,1414.90,1381.40,1408.40,1398.857573726541554959,5968,551,8348382.00,1411,23.64,33.50,8.40
8-April-2019,1375.00,1416.00,1370.00,1398.20,1406.564345051596769093,34789,1741,48932967.00,2458,7.07,46.00,23.20
5-April-2019,1326.80,1379.00,1320.30,1374.75,1364.171801039807558004,12887,1005,17580082.00,3651,28.33,58.70,47.95
4-April-2019,1334.40,1336.10,1317.30,1326.00,1323.899549259497746297,3106,295,4112032.00,656,21.12,18.80,-8.40
3-April-2019,1323.35,1339.95,1319.70,1329.00,1333.406966284048792774,27791,545,37056713.00,1134,4.08,20.25,5.65
2-April-2019,1320.00,1342.25,1314.00,1322.60,1325.426149040606871932,4482,362,5940560.00,838,18.70,28.25,2.60
1-April-2019,1319.85,1326.60,1306.35,1313.55,1316.391008349389852280,7785,548,10248104.00,2558,32.86,20.25,-6.30
29-March-2019,1327.95,1328.00,1310.00,1319.85,1319.417866244231696397,72595,1324,95783140.00,44010,60.62,18.00,-8.10
28-March-2019,1327.00,1330.00,1307.05,1315.00,1316.794962632243036008,20606,571,27133877.00,1684,8.17,22.95,-12.00
27-March-2019,1330.00,1346.50,1321.05,1329.30,1333.806289881494986326,4388,439,5852742.00,1328,30.26,25.45,-0.70
26-March-2019,1336.65,1340.85,1322.60,1333.30,1332.607441860465116279,1075,141,1432553.00,388,36.09,18.25,-3.35
25-March-2019,1331.50,1342.10,1323.45,1338.35,1328.800318869306674710,23207,464,30837469.00,1312,5.65,18.65,6.85
22-March-2019,1342.25,1347.95,1334.20,1341.35,1339.367485360407802165,23737,458,31792566.00,2084,8.78,13.75,-0.90
20-March-2019,1317.55,1342.00,1317.55,1336.15,1334.839368895567242674,6655,535,8883356.00,2146,32.25,24.45,18.60
19-March-2019,1307.65,1322.00,1301.40,1316.35,1314.753432835820895522,21775,446,28628756.00,1603,7.36,20.60,8.70
18-March-2019,1314.95,1324.00,1302.15,1307.60,1314.662018730489073881,4805,441,6316951.00,1603,33.36,21.85,-7.35
15-March-2019,1315.20,1315.20,1296.00,1303.85,1303.047223431378645606,80405,270,104771512.00,78223,97.29,19.20,-11.35
14-March-2019,1310.00,1324.00,1291.50,1307.20,1306.684329862277460530,11908,933,15559997.00,2771,23.27,32.50,-2.80
13-March-2019,1256.65,1310.00,1250.00,1293.30,1288.520414494911888806,16116,1396,20765795.00,4320,26.81,60.00,36.65
12-March-2019,1271.00,1280.10,1250.00,1256.65,1263.506053416073492729,16437,487,20768249.00,1422,8.65,30.10,-14.35
11-March-2019,1265.25,1276.25,1260.20,1265.35,1268.160730593607305936,20805,535,26384084.00,2107,10.13,16.05,0.10
8-March-2019,1269.45,1277.00,1250.90,1265.30,1260.936155447605829285,5764,448,7268036.00,2181,37.84,26.10,-4.15
7-March-2019,1245.00,1290.00,1245.00,1269.45,1277.921174557393145346,32591,1206,41648729.00,2972,9.12,45.00,24.45
6-March-2019,1233.85,1254.80,1227.15,1244.45,1231.535350576396188375,58033,613,71469691.00,34691,59.78,27.65,10.60
5-March-2019,1244.00,1253.20,1224.30,1233.85,1236.945045871559633027,10900,943,13482701.00,4473,41.04,28.90,-10.15
1-March-2019,1245.00,1259.50,1232.50,1240.50,1248.129872141246923990,58111,1510,72530075.00,22970,39.53,27.00,-4.50
28-February-2019,1226.50,1234.50,1224.30,1229.95,1227.546070409612508326,79563,250,97667248.00,60662,76.24,10.20,3.45
27-February-2019,1242.90,1246.00,1221.50,1224.30,1227.175342043466040455,110293,539,135348850.00,101120,91.68,24.50,-18.60
26-February-2019,1237.40,1247.20,1230.00,1235.80,1240.748196721311475409,4575,338,5676423.00,532,11.63,17.20,-1.60
25-February-2019,1258.00,1263.75,1241.00,1248.80,1256.149541284403669724,3270,340,4107609.00,429,13.12,22.75,-9.20
22-February-2019,1242.00,1264.95,1242.00,1248.85,1250.472192613956987898,31898,1083,39887562.00,969,3.04,22.95,6.85
21-February-2019,1260.00,1270.00,1240.15,1249.70,1253.780371584699453551,22875,645,28680226.00,864,3.78,29.85,-10.30
20-February-2019,1257.00,1274.00,1242.85,1248.10,1258.932003082983643059,11677,785,14700549.00,1467,12.56,31.15,-8.90
19-February-2019,1233.25,1253.20,1231.25,1241.90,1242.610945273631840796,4020,328,4995296.00,425,10.57,21.95,8.65
18-February-2019,1243.00,1248.00,1228.30,1232.15,1238.304328424810352521,4482,328,5550080.00,1012,22.58,19.70,-10.85
15-February-2019,1269.00,1270.00,1238.05,1245.65,1253.146580645161290322,7750,706,9711886.00,521,6.72,31.95,-23.35
