1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.6288857986189275,-0.46062909884838676,-0.36041330491578943,0,0.22556509795446386,-0.10033484549322706,-0.05408713468780173,0.658182990672672,0.7403622415184479,-0.05806520138333474,0.9999999999999999,0.12051873443644572,-0.09460055386584806,-0.1031789638839565,-0.0907901180638116,0.2755327711895522,0.4759914042058537,0.3807050472650307,-0.07638257128718848,-0.04543196264649062,-0.09110616961198956,-0.6039467115107557,-0.5322243843703084,-0.3801540194708944,0.5470546337920965,-0.1932752161271891,0.1701437473063925,0.12344888564790231,-0.09056874374884266,0.44106416040512947
0.05352216473954824,-0.8639066197137306,-0.14964542618972299,0,0.921618030483858,0.5490393780028077,0.1919205104003691,0.17485264796055544,-0.08220063829166198,0.5623037936363305,0.12051873443644569,1.0,0.6307294090424089,0.4381146365969912,0.6141248161887433,-0.7091066870805418,0.7203048930111183,-0.05271000460514399,0.26727311544088794,0.1688433615872036,0.3420377452404821,0.0024015519933489994,-0.8164589975033791,-0.7939970173120253,-0.17386156446436613,-0.7121863919744088,0.8238593530567332,0.6302635620187892,0.641370567289821,0.5219066791081126
0.04873566522944807,-0.48203720373688547,-0.09969487671213731,0,0.360950594021291,0.8437889180966569,0.24341291548576793,-0.2797857796182452,-0.2876389922113863,0.8871354232673629,-0.09460055386584806,0.6307294090424089,1.0,0.6793663480048865,0.9666566279701787,-0.3781470320308784,0.37696514021131683,-0.29114108702377806,0.37102586452135694,0.20951825888794598,0.5045763735062816,0.5965331832296671,-0.46437966538468695,-0.3380692748181725,-0.2492005126198668,-0.7114570566831252,0.8255117308325576,0.05328437294168962,0.8483396081879654,0.13580789869285317
-0.07133580057573867,-0.30254597443419196,-0.2162501418712922,0,0.17245685812458839,0.7641592142227888,0.28885704414571184,-0.197534767999565,-0.2840370127511231,0.32887415776017825,-0.10317896388395652,0.4381146365969912,0.6793663480048866,0.9999999999999999,0.6371388347359866,-0.2340669034512637,0.2703392662225553,-0.09835784303194614,0.43836843607002296,0.24510639866807313,0.6419406291669857,0.38292672948533213,-0.34561837131055384,-0.2356251287988957,-0.18860774047142664,-0.5384651164225237,0.44804155744823543,-0.01759619703436281,0.4712633786303758,0.1384892715788959
0.04004739174964507,-0.47397262648513677,-0.09312788613770635,0,0.35678467064632813,0.8405532890023044,0.26501515805113574,-0.2729771226446764,-0.27733547193174457,0.8842407252231246,-0.09079011806381158,0.6141248161887434,0.9666566279701786,0.6371388347359866,1.0,-0.34870250843073153,0.3570366143077936,-0.29924641652364964,0.3780360325154507,0.22810282118903966,0.48692476605798224,0.6060695725712657,-0.4521461503261196,-0.305490365067063,-0.2427709622810543,-0.6972931164359111,0.8076551830389572,0.04568000329167234,0.8227900721221126,0.12860728393629842
0.20710380555832575,0.5213466291028382,-0.05780885150079795,0,-0.635335745284661,-0.2735728960564448,-0.05766031092762437,0.14384066651163616,0.39726840737844804,-0.3658719595049791,0.2755327711895522,-0.7091066870805419,-0.37814703203087835,-0.23406690345126369,-0.34870250843073153,1.0,-0.3869694479622695,0.05558728493107562,-0.06557511462911234,-0.05396443357167615,-0.13016963887714583,-0.1059950535032601,0.4602390471801516,0.6073381935473823,0.35927542569010307,0.3851149111854206,-0.5639685582857454,-0.620950442627848,-0.5437230302672255,-0.20169354064974537
0.4464645347701052,-0.8680012468066056,-0.22597837097996853,0,0.7073865488195662,0.31130876033285465,0.10624246917147653,0.4012478075902728,0.2041335763266955,0.3246718223788828,0.4759914042058537,0.7203048930111182,0.37696514021131683,0.2703392662225553,0.3570366143077936,-0.38696944796226956,0.9999999999999998,0.16791111669260583,0.16214779734137574,0.08892220825306517,0.20735783704233116,-0.259081730219149,-0.8113819821680514,-0.7757185125000435,0.05929557593502195,-0.5983509054716829,0.6626313558434288,0.493113684270279,0.4187065433521495,0.7823528148120402
0.2228638969762993,-0.1492420204854936,-0.46544744264907406,0,0.035406506498887,-0.22298639639684695,-0.0004564193630005567,0.6127289187334302,0.3186993410366251,-0.33866101497868684,0.3807050472650307,-0.05271000460514398,-0.29114108702377806,-0.09835784303194613,-0.29924641652364964,0.05558728493107563,0.16791111669260583,1.0,-0.010773723620242896,0.006391997275137507,-0.03559093507148303,-0.5978809757262853,-0.17305767032005054,3.237725915189224e-05,0.5276861754052835,0.07651910864551292,-0.13209109722143003,0.11950099329003579,-0.26959774299948286,0.1962963252934092
-0.19338966557818135,-0.2221374063630915,-0.10601872729844122,0,0.0978010495577899,0.4356711433150155,0.7010314765175306,-0.14854547795297865,-0.13704167566070236,0.11533865785907678,-0.07638257128718848,0.26727311544088794,0.371025864521357,0.4383684360700229,0.37803603251545065,-0.06557511462911234,0.16214779734137577,-0.010773723620242896,1.0,0.6033890993703517,0.7678519959838473,0.35120539856241123,-0.06918072009671435,-0.013432726837932672,-0.13600983087635163,-0.301652971398076,0.2611983232861275,-0.03498949784090214,0.3366635617334381,0.07919555002155797
-0.10252151655035018,-0.13528864409375035,-0.06465406722225446,0,0.056835841940547804,0.26107291820065637,0.8555450858658847,-0.08582490169053504,-0.06146231785267073,0.075312156480102,-0.04543196264649061,0.1688433615872036,0.20951825888794598,0.24510639866807313,0.22810282118903968,-0.05396443357167615,0.08892220825306517,0.006391997275137508,0.6033890993703517,1.0,0.4504388959198309,0.22451920080751128,0.0009680653091574507,0.0183817292863788,-0.08108681631300155,-0.1739507677631435,0.15345223950129136,-0.020397989286093467,0.22498771133514178,0.052879173374849174
-0.2384168549401208,-0.2583256112955267,-0.1474895958247501,0,0.1156823441865736,0.5627286129825595,0.523615820368383,-0.1794644391945133,-0.18796747966423624,0.1688296430606286,-0.09110616961198954,0.3420377452404821,0.5045763735062816,0.6419406291669857,0.4869247660579822,-0.13016963887714583,0.20735783704233116,-0.03559093507148303,0.7678519959838473,0.4504388959198309,1.0,0.38555033343151524,-0.18812663414552508,-0.09785404312376142,-0.16641820351904998,-0.4229791705624189,0.340837022205887,-0.04013890412734307,0.3826159306076587,0.10066321768425378
-0.2782911634396087,0.24457547619304917,0.35328325795819576,0,-0.2653056602724889,0.5049252666975039,0.27294451695016536,-0.7876685147933453,-0.5532642758626994,0.5257416018110127,-0.6039467115107557,0.002401551993349,0.596533183229667,0.38292672948533213,0.6060695725712657,-0.10599505350326009,-0.259081730219149,-0.5978809757262853,0.3512053985624113,0.2245192008075113,0.3855503334315153,1.0,0.3259356119107877,0.26425501037936144,-0.5254334229250849,-0.18002201285855393,0.28248010948657126,-0.31538910794904024,0.5061779810613429,-0.3795445674743009
-0.29483063889637456,0.9217667110319521,0.4243051903733763,0,-0.8002180225783557,-0.4236438068308782,0.007087678395113514,-0.44582059976427724,-0.17392383146732565,-0.42244521003878904,-0.5322243843703084,-0.8164589975033792,-0.4643796653846869,-0.34561837131055384,-0.4521461503261196,0.46023904718015163,-0.8113819821680514,-0.17305767032005054,-0.06918072009671435,0.0009680653091574508,-0.18812663414552508,0.3259356119107876,1.0,0.8408481297862525,-0.13047015445777813,0.6335156949492113,-0.6792028345417976,-0.5624896556914715,-0.4374362720924988,-0.6698184431966296
-0.2540337163763779,0.8606525806205952,0.1873350232178694,0,-0.7982181674772504,-0.26040850182877984,0.028921544489888745,-0.24564287130390924,-0.08766312110883645,-0.3185595935033732,-0.3801540194708944,-0.7939970173120253,-0.3380692748181725,-0.2356251287988957,-0.305490365067063,0.6073381935473823,-0.7757185125000435,3.237725915189224e-05,-0.013432726837932668,0.018381729286378802,-0.09785404312376142,0.26425501037936144,0.8408481297862525,0.9999999999999998,0.10577291759501034,0.540268398531101,-0.6476210605357967,-0.6422215822570879,-0.43244619800795914,-0.6168751310547405
0.45689550592434924,-0.030038490799212225,-0.27596449774904824,0,-0.07235089526893593,-0.23341071353685547,-0.09530050898549017,0.6796259013557039,0.6208086443708087,-0.21086483456707675,0.5470546337920965,-0.17386156446436613,-0.2492005126198668,-0.18860774047142662,-0.2427709622810543,0.35927542569010307,0.05929557593502196,0.5276861754052835,-0.13600983087635163,-0.08108681631300155,-0.16641820351904998,-0.5254334229250849,-0.13047015445777813,0.10577291759501034,1.0,0.01261072038723993,-0.10399815472478625,-0.06225694085935864,-0.2562642372749577,0.09371071347414281
-0.28025946012218445,0.657483804883767,0.12364821396253452,0,-0.5380916117691305,-0.6381046496852671,-0.19694780705185702,-0.07230528188677647,-0.05386208424152225,-0.6102789942764849,-0.1932752161271891,-0.7121863919744088,-0.7114570566831252,-0.5384651164225238,-0.6972931164359111,0.3851149111854206,-0.5983509054716829,0.07651910864551292,-0.301652971398076,-0.1739507677631435,-0.4229791705624189,-0.18002201285855393,0.6335156949492112,0.5402683985311009,0.01261072038723993,1.0,-0.7928094173666802,-0.30948608083263063,-0.6842503251508116,-0.35283786871039835
0.3383675700444163,-0.7435406379542477,-0.015747835329508904,0,0.6429429736733421,0.6272724351715009,0.18606985119223587,0.011944803309384262,0.003077199739263781,0.8113098619331031,0.1701437473063925,0.8238593530567332,0.8255117308325575,0.4480415574482355,0.8076551830389573,-0.5639685582857454,0.6626313558434289,-0.13209109722143006,0.2611983232861275,0.15345223950129136,0.340837022205887,0.28248010948657126,-0.6792028345417976,-0.6476210605357967,-0.10399815472478624,-0.7928094173666803,1.0,0.37577708589946873,0.8761203198086356,0.3854327130906301
0.03223461747526767,-0.5561783555840666,0.11291094250074014,0,0.6756716892899065,0.007600586536786627,-0.023459242115622524,0.3116952872468174,0.018437861632115235,0.08712564969548466,0.12344888564790232,0.6302635620187891,0.05328437294168961,-0.01759619703436281,0.04568000329167234,-0.6209504426278482,0.493113684270279,0.11950099329003579,-0.03498949784090214,-0.020397989286093467,-0.04013890412734308,-0.31538910794904024,-0.5624896556914714,-0.6422215822570879,-0.06225694085935864,-0.30948608083263063,0.3757770858994687,0.9999999999999999,0.1458216681391179,0.33670271045908695
0.17346830473110902,-0.5290098685964499,0.007207325802538434,0,0.39965952000956023,0.6571406113890544,0.25611147819542357,-0.27154745488196474,-0.23963271471184674,0.8220072498014231,-0.09056874374884265,0.641370567289821,0.8483396081879654,0.4712633786303758,0.8227900721221126,-0.5437230302672256,0.4187065433521495,-0.2695977429994828,0.3366635617334381,0.22498771133514178,0.38261593060765864,0.5061779810613429,-0.4374362720924988,-0.4324461980079591,-0.2562642372749577,-0.6842503251508117,0.8761203198086355,0.1458216681391179,1.0,0.16053688992541487
0.35770544324088277,-0.7125922355077,-0.32013006040826547,0,0.5952694285182073,0.12872773436169077,0.05974259929340382,0.49118005059282316,0.23195122688731734,0.09294428761792536,0.44106416040512947,0.5219066791081127,0.13580789869285317,0.13848927157889587,0.12860728393629842,-0.20169354064974535,0.7823528148120402,0.19629632529340924,0.07919555002155797,0.052879173374849174,0.10066321768425378,-0.37954456747430093,-0.6698184431966296,-0.6168751310547405,0.09371071347414281,-0.35283786871039835,0.38543271309063015,0.3367027104590869,0.16053688992541487,0.9999999999999998
